;estado;cidade;populacao;pib;pib_percapita
4948;RIO GRANDE DO SUL;Cruzaltense;2266;28069.95703125;12387.45019531
4949;SÃO PAULO;Franco da Rocha;131366;1564532.625;11909.71972656
4950;MINAS GERAIS;Luz;17835;245971.703125;13791.51953125
4951;MINAS GERAIS;Cristiano Otoni;5039;37144.7109375;7371.43994141
4952;PIAUÍ;Luzilândia;25099;84202.2109375;3354.80004883
4953;SÃO PAULO;Herculândia;9125;113647.359375;12454.50976562
4954;SÃO PAULO;São Simão;14329;217419.265625;15173.37011719
4955;SERGIPE;Simão Dias;38343;238324.46875;6215.58984375
4956;PARANÁ;Palmas;43409;415964.96875;9582.45996094
4957;RIO DE JANEIRO;Mesquita;190056;1506850.625;7928.45996094
4958;PARÁ;Pau_D'Arco;6522;36384.5546875;5578.74023438
4959;GOIÁS;Colinas do Sul;4026;21580.93164062;5360.39013672
4960;MINAS GERAIS;Piedade de Ponte Nova;4273;31068.96875;7271.0
4961;PARAÍBA;Tacima;9854;34820.75;3533.66992188
4962;SÃO PAULO;Olímpia;50602;931039.375;18399.25976562
4963;PARANÁ;Santa Helena;24198;287765.59375;11892.12011719
4964;PARANÁ;Cascavel;296254;4991770.0;16849.63085938
4965;ALAGOAS;São Miguel dos Campos;54064;524210.28125;9696.11035156
4966;GOIÁS;Cidade Ocidental;52380;212909.28125;4064.70996094
4967;RIO GRANDE DO SUL;Feliz;12198;186196.921875;15264.54980469
4968;SANTA CATARINA;Mirim Doce;2583;62780.0703125;24305.09960938
4969;PIAUÍ;São Julião;6111;20749.42382812;3395.41992188
4970;SANTA CATARINA;Santa Helena;2484;34116.1953125;13734.37988281
4971;SÃO PAULO;Tuiuti;6284;68014.0390625;10823.37011719
4972;PARÁ;Brejo Grande do Araguaia;7688;32709.0234375;4254.56005859
4973;PIAUÍ;Caraúbas do Piauí;5595;20702.53710938;3700.18994141
4974;GOIÁS;Campos Verdes;6093;29449.41210938;4833.31982422
4975;AMAZONAS;Jutaí;16791;68712.0;4092.18994141
4976;MINAS GERAIS;Morro da Garça;2966;39328.984375;13259.94042969
4977;MATO GROSSO DO SUL;Pedro Gomes;8537;112090.9921875;13130.01953125
4978;GOIÁS;Anhanguera;1018;8194.40429688;8049.50976562
4979;MATO GROSSO;São José do Povo;3451;26840.12890625;7777.49023438
4980;RONDÔNIA;Castanheiras;3685;53634.8203125;14554.90039062
4981;MINAS GERAIS;Conceição do Mato Dentro;18534;111202.734375;5999.93017578
4982;PARÁ;Medicilândia;23682;134716.71875;5688.56982422
4983;MINAS GERAIS;São Geraldo da Piedade;4865;23582.0546875;4847.29003906
4984;SÃO PAULO;Lutécia;2855;45721.30078125;16014.46972656
4985;PARANÁ;Terra Rica;15060;177265.890625;11770.63964844
4986;MARANHÃO;Santa Inês;85701;421676.125;4920.31982422
4987;SÃO PAULO;Campina do Monte Alegre;5560;73844.609375;13281.40039062
4988;RIO GRANDE DO SUL;Presidente Lucena;2526;35092.86328125;13892.66015625
4989;MARANHÃO;Lago Verde;15103;54978.83203125;3640.26000977
4990;PARAÍBA;Monte Horebe;4498;17304.15234375;3847.08007812
4991;PIAUÍ;Picos;73021;578547.3125;7923.02978516
4992;MINAS GERAIS;Alpinópolis;18619;215429.453125;11570.41015625
4993;RIO GRANDE DO SUL;Pedras Altas;2638;47907.4765625;18160.52929688
4994;MINAS GERAIS;Ibiaí;7907;37470.42578125;4738.89013672
4995;SÃO PAULO;Ibirarema;7235;97352.359375;13455.75
4996;SÃO PAULO;Terra Roxa;8619;76626.2578125;8890.38964844
4997;BAHIA;Itaeté;14664;57720.859375;3936.22998047
4998;MARANHÃO;Porto Rico do Maranhão;7179;31663.69140625;4410.60009766
4999;PIAUÍ;Morro Cabeça No Tempo;4378;13979.54101562;3193.12988281
5000;PARANÁ;Cornélio Procópio;48544;698087.4375;14380.50976562
5001;PARANÁ;Marilândia do Sul;9197;144476.171875;15709.04980469
5002;BAHIA;Livramento de Nossa Senhora;44568;222608.734375;4994.81005859
5003;AMAZONAS;Santa Isabel do Rio Negro;18506;56945.6171875;3077.13989258
5004;SÃO PAULO;Maracaí;13710;460151.53125;33563.19921875
5005;RIO GRANDE DO SUL;Ipiranga do Sul;2029;44232.87890625;21800.33007812
5006;PERNAMBUCO;São José do Egito;31792;140408.234375;4416.45996094
5007;SÃO PAULO;Estiva Gerbi;9657;177056.328125;18334.50976562
5008;RIO GRANDE DO NORTE;Felipe Guerra;5875;50226.83203125;8549.25
5009;SÃO PAULO;Barretos;113618;1653910.75;14556.76953125
5010;MINAS GERAIS;Ilicínea;11828;90500.046875;7651.33984375
5011;MINAS GERAIS;Conselheiro Pena;22539;167532.78125;7433.02001953
5012;ALAGOAS;Paripueira;10222;44169.84765625;4321.06005859
5013;GOIÁS;Panamá;2665;49949.5390625;18742.7890625
5014;MATO GROSSO;Nova Nazaré;2955;27923.3046875;9449.50976562
5015;BAHIA;Nova Ibiá;7029;33765.703125;4803.77001953
5016;MINAS GERAIS;Extrema;27155;1394322.5;51346.80078125
5017;MINAS GERAIS;Sete Lagoas;225358;4105512.0;18217.73046875
5018;PERNAMBUCO;Riacho das Almas;18930;88251.09375;4661.97021484
5019;BAHIA;Inhambupe;36719;163543.890625;4453.93017578
5020;BAHIA;Ibicoara;16940;226989.453125;13399.61035156
5021;AMAZONAS;Humaitá;40735;225637.4375;5539.14990234
5022;BAHIA;Pedrão;7597;24826.99804688;3268.0
5023;TOCANTINS;Santa Maria do Tocantins;2807;20152.46484375;7179.35986328
5024;MINAS GERAIS;Casa Grande;2129;17346.85742188;8147.89013672
5025;PARAÍBA;São José de Princesa;4756;17805.90820312;3743.87988281
5026;PERNAMBUCO;Ibimirim;29018;122712.40625;4228.83984375
5027;RIO GRANDE DO SUL;Rolador;2869;39476.296875;13759.59960938
5028;MINAS GERAIS;Soledade de Minas;5795;34376.37890625;5932.08007812
5029;SANTA CATARINA;Irani;9754;106351.1875;10903.33984375
5030;MARANHÃO;Palmeirândia;18772;66771.796875;3556.98999023
5031;RIO GRANDE DO NORTE;Japi;5693;21833.80664062;3835.19995117
5032;SÃO PAULO;Bento de Abreu;2982;65185.91015625;21859.80078125
5033;RORAIMA;Boa Vista;266901;4090497.0;15325.90039062
5034;PARAÍBA;Soledade;13623;64857.828125;4760.91015625
5035;GOIÁS;Itumbiara;92832;2151446.5;23175.69921875
5036;TOCANTINS;Santa Rosa do Tocantins;4565;49180.37890625;10773.36035156
5037;SÃO PAULO;Jaci;5556;136558.5625;24578.58007812
5038;RIO GRANDE DO SUL;Santa Clara do Sul;5868;83222.2421875;14182.38964844
5039;SÃO PAULO;Monte Aprazível;21015;439778.15625;20926.86914062
5040;MINAS GERAIS;Delta;7210;222820.390625;30904.34960938
5041;SÃO PAULO;Murutinga do Sul;4290;43550.0;10151.51953125
5042;SÃO PAULO;Suzanápolis;3805;106581.4296875;28010.890625
5043;CEARÁ;Palhano;9268;38838.16015625;4190.56982422
5044;PIAUÍ;Nova Santa Rita;4199;14452.109375;3441.80004883
5045;SERGIPE;Santa Rosa de Lima;3996;21898.6953125;5480.14990234
5046;MINAS GERAIS;Ibertioga;5206;36401.06640625;6992.14013672
5047;BAHIA;Sítio do Mato;13187;57113.71484375;4331.06005859
5048;PARAÍBA;Piancó;16455;74325.6484375;4516.89990234
5049;GOIÁS;Rianápolis;4256;74336.078125;17466.1796875
5050;GOIÁS;Guapó;13973;88643.953125;6343.95019531
5051;MINAS GERAIS;Turvolândia;5020;66255.15625;13198.24023438
5052;RIO GRANDE DO SUL;Manoel Viana;6954;97963.34375;14087.33984375
5053;RIO GRANDE DO NORTE;Vera Cruz;10861;49257.3515625;4535.25
5054;GOIÁS;Vicentinópolis;6093;135124.515625;22177.00976562
5055;SÃO PAULO;Nuporanga;7004;139958.46875;19982.65039062
5056;SÃO PAULO;Populina;4253;59528.67578125;13996.87011719
5057;MINAS GERAIS;Datas;5696;26411.16992188;4636.79003906
5058;SÃO PAULO;Iacanga;9732;345773.4375;35529.53125
5059;PARÁ;Alenquer;57067;208143.0625;3647.35009766
5060;BAHIA;Iuiú;12093;54116.75;4475.04980469
5061;RIO GRANDE DO SUL;Trindade do Sul;6105;68865.65625;11280.20996094
5062;PIAUÍ;Monsenhor Gil;10639;44702.359375;4201.74023438
5063;BAHIA;Caturama;8713;26457.0;3036.5
5064;MINAS GERAIS;Carandaí;23286;286908.25;12321.05957031
5065;PARAÍBA;São José do Brejo do Cruz;1707;8949.33886719;5242.72998047
5066;RIO GRANDE DO SUL;Alto Alegre;1945;33629.3828125;17290.16992188
5067;GOIÁS;Planaltina;79651;376268.8125;4723.97021484
5068;PARANÁ;Itaúna do Sul;3621;27650.56640625;7636.16992188
5069;MINAS GERAIS;Dores de Guanhães;5751;28126.56054688;4890.72998047
5070;RIO DE JANEIRO;Macuco;5626;80818.03125;14365.09960938
5071;MINAS GERAIS;Conceição das Alagoas;21938;493776.125;22507.80078125
5072;SANTA CATARINA;São Bernardino;2633;41336.984375;15699.58007812
5073;BAHIA;Elísio Medrado;8183;30162.81640625;3686.0300293
5074;MINAS GERAIS;Montes Claros;363227;3815101.25;10503.34960938
5075;ALAGOAS;Igaci;25865;81381.578125;3146.39990234
5076;PARAÍBA;São João do Cariri;4563;21729.8828125;4762.18994141
5077;MINAS GERAIS;Santa Rita de Jacutinga;5869;49552.31640625;8443.05957031
5078;SANTA CATARINA;Santa Rosa de Lima;2103;31747.20898438;15096.15039062
5079;SANTA CATARINA;Garuva;14281;276213.59375;19341.33007812
5080;AMAZONAS;Anori;14688;74464.953125;5069.77978516
5081;MINAS GERAIS;Cuparaque;4561;25417.3125;5572.75
5082;SANTA CATARINA;Balneário Camboriú;102081;1712670.375;16777.56054688
5083;CEARÁ;Cascavel;67956;388962.96875;5723.75
5084;BAHIA;Amargosa;35278;162852.53125;4616.25976562
5085;RIO DE JANEIRO;Itaperuna;99454;1283837.125;12908.84960938
5086;RONDÔNIA;Vale do Anari;9100;114088.8984375;12537.24023438
5087;SÃO PAULO;Barrinha;27169;267717.03125;9853.76953125
5088;SÃO PAULO;Pirajuí;22192;207463.359375;9348.55957031
5089;SÃO PAULO;Chavantes;12688;208633.546875;16443.36914062
5090;GOIÁS;Bonópolis;3413;37179.375;10893.45996094
5091;CEARÁ;Barro;21556;77142.3359375;3578.68994141
5092;MARANHÃO;Turiaçu;33649;120007.84375;3566.45996094
5093;MINAS GERAIS;Couto de Magalhães de Minas;4560;21101.953125;4627.62011719
5094;MINAS GERAIS;Varjão de Minas;6520;89225.984375;13684.96972656
5095;MATO GROSSO DO SUL;Deodápolis;11600;102620.125;8846.55957031
5096;MINAS GERAIS;Felixlândia;14287;146535.953125;10256.58984375
5097;PERNAMBUCO;São João;22087;94844.265625;4294.12011719
5098;MATO GROSSO;União do Sul;4093;95659.96875;23371.59960938
5099;SANTA CATARINA;Curitibanos;39045;541725.9375;13874.40039062
5100;PARAÍBA;Itatuba;10182;52518.5;5157.97021484
5101;GOIÁS;Santa Tereza de Goiás;4141;29901.0078125;7220.72021484
5102;RIO GRANDE DO SUL;Taquaruçu do Sul;2925;35305.75390625;12070.33984375
5103;MARANHÃO;Aldeias Altas;22667;101972.6640625;4498.72998047
5104;SÃO PAULO;Salesópolis;16041;153077.25;9542.87011719
5105;PARAÍBA;Santana de Mangueira;5764;22390.44921875;3884.5300293
5106;GOIÁS;Anicuns;18027;241263.75;13383.46972656
5107;SÃO PAULO;Meridiano;3929;42162.82421875;10731.1796875
5108;RONDÔNIA;Cujubim;14889;193657.34375;13006.74023438
5109;TOCANTINS;Santa Terezinha do Tocantins;2343;14389.21777344;6141.35986328
5110;PARANÁ;Xambrê;5829;43094.00390625;7393.04003906
5111;PIAUÍ;Ribeiro Gonçalves;6869;94873.359375;13811.8203125
5112;GOIÁS;Cristianópolis;3174;28858.2109375;9092.05957031
5113;GOIÁS;Niquelândia;39803;689136.6875;17313.68945312
5114;PARANÁ;Ariranha do Ivaí;2533;26521.0625;10470.21972656
5115;SÃO PAULO;Itaquaquecetuba;359253;2861017.25;7963.79980469
5116;ESPIRITO SANTO;Vila Valério;14048;184566.296875;13138.25976562
5117;PIAUÍ;Boqueirão do Piauí;6599;17958.12109375;2721.34008789
5118;PERNAMBUCO;São Vicente Ferrer;17333;73439.6015625;4236.97998047
5119;MATO GROSSO DO SUL;Nova Alvorada do Sul;12673;239135.078125;18869.65039062
5120;RIO GRANDE DO SUL;Soledade;31028;326182.90625;10512.53027344
5121;MINAS GERAIS;Maria da Fé;14637;99384.8984375;6789.97998047
5122;PARANÁ;Bom Sucesso do Sul;3075;62097.67578125;20194.36914062
5123;MINAS GERAIS;Lavras;92542;1211762.625;13094.19042969
5124;GOIÁS;Ouvidor;5017;194923.21875;38852.55078125
5125;ALAGOAS;Carneiros;8463;24778.15429688;2927.82006836
5126;MINAS GERAIS;Capim Branco;9276;44516.3515625;4799.08984375
5127;PARANÁ;Quinta do Sol;5189;67906.765625;13086.6796875
5128;MINAS GERAIS;Santana do Paraíso;24695;201738.765625;8169.22021484
5129;BAHIA;Guajeru;9330;29756.83203125;3189.37011719
5130;PARANÁ;Missal;10760;124092.0546875;11532.71972656
5131;GOIÁS;Uruaçu;34470;350877.25;10179.20996094
5132;BAHIA;Alcobaça;20242;142096.75;7019.89990234
5133;MINAS GERAIS;Brasília de Minas;32438;146346.96875;4511.58984375
5134;RIO GRANDE DO SUL;General Câmara;9101;107045.6640625;11761.96972656
5136;SANTA CATARINA;Maracajá;6185;120909.96875;19548.90039062
5137;SÃO PAULO;Estrela do Norte;2474;27035.44726562;10927.83007812
5138;MINAS GERAIS;Coluna;9570;39630.35546875;4141.10009766
5139;MARANHÃO;Campestre do Maranhão;12716;68475.671875;5385.0
5140;PARAÍBA;Lagoa de Dentro;7495;35610.0234375;4751.16992188
5141;MINAS GERAIS;Durandé;7146;49162.2421875;6879.68994141
5142;BAHIA;Curaçá;34421;142728.21875;4146.54003906
5143;MINAS GERAIS;Boa Esperança;39254;426140.21875;10855.96972656
5144;RIO GRANDE DO SUL;Vila Nova do Sul;4401;51036.37109375;11596.54003906
5145;MINAS GERAIS;Dom Bosco;3839;38927.5625;10140.03027344
5146;SÃO PAULO;Parisi;2149;21989.21679688;10232.29980469
5147;MATO GROSSO DO SUL;Santa Rita do Pardo;7454;146599.171875;19667.1796875
5148;MARANHÃO;Sambaíba;6038;100500.4921875;16644.66992188
5149;SANTA CATARINA;Urussanga;19936;412457.40625;20689.08007812
5150;GOIÁS;Iporá;32045;231045.234375;7210.02001953
5151;RIO GRANDE DO SUL;Benjamin Constant do Sul;2188;16956.55664062;7749.79980469
5152;SÃO PAULO;Uru;1395;41700.69140625;29892.97070312
5153;CEARÁ;Arneiroz;7486;29477.015625;3937.62011719
5154;MINAS GERAIS;Gonzaga;5786;22850.0;3949.18994141
5155;PARANÁ;Pontal do Paraná;17820;188657.046875;10586.80957031
5156;MINAS GERAIS;Jaguaraçu;2857;36942.16015625;12930.40039062
5157;ESPIRITO SANTO;Pedro Canário;24404;182193.703125;7465.72998047
5158;CEARÁ;São Luís do Curu;12613;48670.078125;3858.7199707
5159;ALAGOAS;Campo Grande;9909;32337.46289062;3263.43994141
5160;SÃO PAULO;Óleo;2699;37124.59765625;13754.95019531
5161;CEARÁ;Sobral;182431;1964743.0;10769.79003906
5162;SANTA CATARINA;Campos Novos;29133;792458.9375;27201.41992188
5163;BAHIA;Itaju do Colônia;7706;38664.078125;5017.39990234
5164;GOIÁS;Nova Roma;3633;34341.16015625;9452.55957031
5165;RIO GRANDE DO NORTE;João Dias;2824;11670.41210938;4132.58007812
5166;GOIÁS;Rio Verde;163021;4260318.5;26133.55078125
5167;SÃO PAULO;Ituverava;40882;515295.625;12604.45996094
5168;MARANHÃO;Satubinha;8715;30406.22851562;3488.94995117
5169;CEARÁ;Jaguaribara;10399;49820.03515625;4790.85009766
5170;SÃO PAULO;Sarutaiá;3790;29042.109375;7662.83007812
5171;PARANÁ;Araruna;12962;186316.640625;14374.0703125
5172;AMAPÁ;Ferreira Gomes;5475;69937.7265625;12774.00976562
5173;SANTA CATARINA;Ipuaçu;6881;96428.328125;14013.70996094
5174;CEARÁ;Penaforte;8168;39802.4375;4872.97021484
5175;MINAS GERAIS;Riachinho;8437;50315.84765625;5963.70996094
5176;RIO GRANDE DO SUL;Barão;5444;79637.046875;14628.41015625
5177;SÃO PAULO;Taiaçu;6093;61799.54296875;10142.70996094
5178;MARANHÃO;Ribamar Fiquene;7477;38161.09375;5103.79980469
5179;MATO GROSSO;Salto do Céu;3584;37381.26953125;10430.04003906
5180;RIO GRANDE DO SUL;Augusto Pestana;7361;127803.0390625;17362.1796875
5181;RIO GRANDE DO SUL;Relvado;2244;25592.65039062;11404.91992188
5182;MINAS GERAIS;Natalândia;3376;22510.84179688;6667.89990234
5183;RIO GRANDE DO SUL;Salto do Jacuí;12770;183266.203125;14351.30957031
5184;PARANÁ;Bela Vista do Paraíso;15496;198103.0;12784.13964844
5185;PARAÍBA;Itaporanga;23224;110128.4765625;4742.00976562
5186;PARANÁ;Terra Roxa;16734;257026.0625;15359.50976562
5187;RIO GRANDE DO NORTE;Galinhos;2264;41610.7265625;18379.30078125
5188;SERGIPE;Gararu;11999;63070.28515625;5256.29980469
5189;MINAS GERAIS;Porteirinha;37842;151847.9375;4012.67993164
5190;MINAS GERAIS;Pedra do Indaiá;4080;44977.984375;11024.01953125
5191;PARAÍBA;Brejo do Cruz;12852;50586.421875;3936.07006836
5192;TOCANTINS;Pindorama do Tocantins;4500;28997.30273438;6443.83984375
5193;PARAÍBA;Bom Sucesso;5296;21925.64257812;4140.04003906
5194;BAHIA;Ibiassucê;9008;42919.61328125;4764.60986328
5195;RIO GRANDE DO SUL;Pouso Novo;1998;31436.0234375;15733.75
5196;PARANÁ;Tapira;5904;58383.55078125;9888.80957031
5197;MINAS GERAIS;Bom Jesus do Amparo;5744;31200.84179688;5431.89990234
5198;PARAÍBA;Gurjão;3093;15591.55957031;5040.91992188
5199;MINAS GERAIS;Muriaé;99628;927707.0;9311.70996094
5200;BAHIA;Maiquinique;8848;43714.84765625;4940.64990234
5201;SANTA CATARINA;Tijucas;29674;546768.125;18425.83007812
5202;SÃO PAULO;Pereira Barreto;24777;684139.75;27611.890625
5203;CEARÁ;Alto Santo;20829;72420.8203125;3476.91992188
5204;MINAS GERAIS;Pirapetinga;10636;173502.703125;16312.78027344
5205;RIO GRANDE DO SUL;Júlio de Castilhos;19947;395731.46875;19839.15039062
5206;PERNAMBUCO;Casinhas;14798;51537.203125;3482.70996094
5207;ALAGOAS;Penedo;61082;313189.03125;5127.35009766
5208;TOCANTINS;Itaguatins;6226;31931.55273438;5128.74023438
5209;MATO GROSSO DO SUL;Taquarussu;3165;46686.03125;14750.71972656
5210;PARÁ;Placas;19592;63461.06640625;3239.12988281
5211;SANTA CATARINA;Zortéa;3015;35851.91796875;11891.1796875
5212;RIO GRANDE DO NORTE;Almino Afonso;5071;20359.54492188;4014.89990234
5213;ESPIRITO SANTO;Fundão;16431;195260.3125;11883.65039062
5214;SANTA CATARINA;Águas de Chapecó;6354;134774.40625;21210.94921875
5215;RIO GRANDE DO SUL;Bossoroca;7885;120348.6640625;15262.99023438
5216;CEARÁ;Quixelô;16272;56937.3046875;3499.10009766
5217;MINAS GERAIS;Paineiras;4672;40149.4609375;8593.62988281
5218;RIO GRANDE DO NORTE;Tangará;13610;65106.89453125;4783.75
5219;ALAGOAS;Igreja Nova;23807;129697.7734375;5447.87988281
5220;PERNAMBUCO;Terra Nova;9801;73080.0390625;7456.39013672
5221;MATO GROSSO DO SUL;Rio Verde de Mato Grosso;19216;226357.765625;11779.65039062
5222;MINAS GERAIS;Romaria;3636;97473.984375;26808.02929688
5223;GOIÁS;Bom Jardim de Goiás;8734;71251.1953125;8157.91015625
5224;CEARÁ;Piquet Carneiro;15673;51314.25390625;3274.05004883
5225;SÃO PAULO;Pacaembu;13778;117579.875;8533.88964844
5226;AMAPÁ;Tartarugalzinho;13769;119988.0234375;8714.36035156
5227;SANTA CATARINA;Gravatal;10793;121639.0234375;11270.1796875
5228;PARANÁ;Mandirituba;21885;219810.0;10043.87011719
5229;RIO GRANDE DO SUL;Alvorada;213894;1187824.0;5553.33007812
5230;PARÁ;Belém;1437600;16526989.0;11496.24023438
5231;RIO GRANDE DO SUL;Jóia;8566;186524.0;21774.91992188
5232;RIO DE JANEIRO;Vassouras;34259;361800.78125;10560.75
5233;PARAÍBA;Belém;17746;79507.0546875;4480.27978516
5234;SÃO PAULO;Cristais Paulista;7436;136067.734375;18298.50976562
5235;PARANÁ;Fazenda Rio Grande;80868;482596.4375;5967.70996094
5236;MINAS GERAIS;Monte Formoso;4943;18110.59179688;3663.88989258
5237;GOIÁS;Santa Rita do Araguaia;6277;62715.59765625;9991.33007812
5238;BAHIA;Itatim;15516;87130.4453125;5615.52001953
5239;MINAS GERAIS;Chácara;2762;19309.7890625;6991.22998047
5240;MARANHÃO;Bom Jardim;39224;255605.5625;6516.56005859
5241;MINAS GERAIS;Capitão Andrade;5087;26140.63671875;5138.70996094
5242;SÃO PAULO;Cabreúva;42700;1091386.375;25559.40039062
5243;SÃO PAULO;Charqueada;15423;165578.0625;10735.79003906
5244;GOIÁS;Carmo do Rio Verde;9481;114121.578125;12036.87011719
5245;MINAS GERAIS;Itatiaiuçu;9364;329979.6875;35239.1796875
5246;SÃO PAULO;Piquete;14709;104544.6328125;7107.52978516
5247;MINAS GERAIS;São João do Manhuaçu;9881;73657.171875;7454.43017578
5248;PARANÁ;Itambaracá;7128;62068.484375;8707.70019531
5249;PARANÁ;Céu Azul;11413;268273.78125;23505.98046875
5250;RIO GRANDE DO SUL;Boqueirão do Leão;8097;86161.296875;10641.13964844
5251;BAHIA;Cotegipe;14191;53177.484375;3747.27001953
5252;RONDÔNIA;Corumbiara;9680;192810.28125;19918.41992188
5253;SÃO PAULO;Tejupá;5067;48767.62890625;9624.55957031
5254;SÃO PAULO;Sud Mennucci;8141;129771.3046875;15940.45996094
5255;RIO DE JANEIRO;Resende;130035;5011075.0;38536.359375
5256;RIO GRANDE DO SUL;Riozinho;4664;58770.5390625;12600.88964844
5257;ESPIRITO SANTO;Jerônimo Monteiro;11235;72231.8515625;6429.18017578
5258;CEARÁ;Icó;65612;238603.390625;3636.58007812
5259;ESPIRITO SANTO;Marataízes;32502;277646.21875;8542.44042969
5260;BAHIA;Dário Meira;12331;47403.1796875;3844.22998047
5261;MATO GROSSO;Curvelândia;5039;37341.52734375;7410.5
5262;MINAS GERAIS;Virgem da Lapa;14685;55561.40234375;3783.55004883
5263;MINAS GERAIS;Confins;6072;1137906.0;187402.1875
5264;PARANÁ;Iracema do Oeste;2567;36552.37109375;14239.33007812
5265;SÃO PAULO;Santópolis do Aguapeí;4234;42165.01953125;9958.66992188
5266;SÃO PAULO;Pirangi;10807;119322.8359375;11041.25
5267;RIO GRANDE DO SUL;Nonoai;12601;190189.0625;15093.16992188
5268;MINAS GERAIS;Comendador Gomes;3252;102237.5859375;31438.36914062
5269;MINAS GERAIS;Luisburgo;6482;46316.453125;7145.39990234
5270;PIAUÍ;Nazaré do Piauí;7070;23637.63085938;3343.37011719
5271;BAHIA;Formosa do Rio Preto;22171;533663.1875;24070.3203125
5272;SERGIPE;Boquim;25270;139721.828125;5529.16015625
5273;SÃO PAULO;Eldorado;14514;108582.0;7481.18994141
5274;SÃO PAULO;Lupércio;4396;43539.8359375;9904.41992188
5275;ALAGOAS;Santana do Ipanema;43699;193882.71875;4436.77978516
5276;MATO GROSSO DO SUL;Dourados;189762;3003284.25;15826.58007812
5277;PARANÁ;Realeza;16288;207936.109375;12766.21972656
5278;RIO DE JANEIRO;Engenheiro Paulo de Frontin;13214;110931.15625;8394.96972656
5279;SÃO PAULO;Cardoso;11624;126263.390625;10862.29980469
5280;CEARÁ;Tururu;14308;40925.0546875;2860.29003906
5281;RIO GRANDE DO SUL;Pinhal da Serra;2022;128237.7109375;63421.21875
5282;RIO GRANDE DO SUL;Pinheiro Machado;13152;160294.609375;12187.84960938
5283;ESPIRITO SANTO;Governador Lindenberg;10420;94720.7578125;9090.28027344
5284;RIO GRANDE DO SUL;Erebango;2936;42355.85546875;14426.37988281
5285;MINAS GERAIS;Peçanha;17727;100361.71875;5661.52001953
5286;ESPIRITO SANTO;Presidente Kennedy;10903;784389.9375;71942.578125
5287;SÃO PAULO;Porto Feliz;47964;773413.9375;16124.87988281
5288;GOIÁS;Cachoeira Dourada;7571;338235.96875;44675.19921875
5289;PIAUÍ;Murici dos Portelas;8024;25130.24804688;3131.88989258
5290;RIO GRANDE DO NORTE;Espírito Santo;10373;36764.44140625;3544.23999023
5291;RIO GRANDE DO SUL;Nova Roma do Sul;3754;87606.0859375;23336.73046875
5292;TOCANTINS;São Salvador do Tocantins;3136;89190.90625;28440.98046875
5293;MINAS GERAIS;Campina Verde;19201;216954.4375;11299.12011719
5294;SÃO PAULO;Santa Clara d'Oeste;2141;21998.58203125;10274.91015625
5295;SANTA CATARINA;Presidente Castello Branco;1779;22967.5390625;12910.37011719
5296;PERNAMBUCO;Dormentes;16462;72215.515625;4386.79980469
5297;RIO GRANDE DO NORTE;Rafael Fernandes;4797;22393.703125;4668.27001953
5298;PARANÁ;Itapejara D'Oeste;11270;169515.65625;15041.3203125
5299;ESPIRITO SANTO;Conceição do Castelo;11851;97625.0;8237.70019531
5300;PIAUÍ;Campo Largo do Piauí;7035;18738.59375;2663.62011719
